brand_slug,brand_id,phone_id,phone_name,phone_url,image_url,listing_page_url,scraped_at_utc,announced_year,status,os,chipset,cpu,gpu,display_size_in,display_resolution,display_refresh_hz,battery_mah,charging_w,ram_options_gb,storage_options_gb,main_camera_mp,selfie_camera_mp,has_5g,has_nfc,has_esim,has_sd_slot,price_text,price_currency,price_usd,ferbi_color,ferbi_condicion_enum_ok,specs_json
ferbi,ferbi,279948,Celular Samsung Z FLIP6 Reacondicionado,https://ferbi.com.ar/shop/celular-samsung-z-flip6-reacondicionado-279948?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,256,,,,,,,,ARS,,Dorado,False,{}
ferbi,ferbi,279948,Celular Samsung Z FLIP6 Reacondicionado,https://ferbi.com.ar/shop/celular-samsung-z-flip6-reacondicionado-279948?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,512,,,,,,,,ARS,,Dorado,False,{}
ferbi,ferbi,279948,Celular Samsung Z FLIP6 Reacondicionado,https://ferbi.com.ar/shop/celular-samsung-z-flip6-reacondicionado-279948?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,256,,,,,,,,ARS,,Gris,False,{}
ferbi,ferbi,279948,Celular Samsung Z FLIP6 Reacondicionado,https://ferbi.com.ar/shop/celular-samsung-z-flip6-reacondicionado-279948?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,512,,,,,,,,ARS,,Gris,False,{}
ferbi,ferbi,279948,Celular Samsung Z FLIP6 Reacondicionado,https://ferbi.com.ar/shop/celular-samsung-z-flip6-reacondicionado-279948?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,256,,,,,,,,ARS,,Negro,False,{}
ferbi,ferbi,279948,Celular Samsung Z FLIP6 Reacondicionado,https://ferbi.com.ar/shop/celular-samsung-z-flip6-reacondicionado-279948?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,512,,,,,,,,ARS,,Negro,False,{}
ferbi,ferbi,279948,Celular Samsung Z FLIP6 Reacondicionado,https://ferbi.com.ar/shop/celular-samsung-z-flip6-reacondicionado-279948?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,256,,,,,,,,ARS,,Verde,False,{}
ferbi,ferbi,279948,Celular Samsung Z FLIP6 Reacondicionado,https://ferbi.com.ar/shop/celular-samsung-z-flip6-reacondicionado-279948?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,512,,,,,,,,ARS,,Verde,False,{}
ferbi,ferbi,281489,Celular Samsung Galaxy A34 5G - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a34-5g-open-box-281489?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,128,,,,,,,,ARS,,Awesome Graphite,False,{}
ferbi,ferbi,281489,Celular Samsung Galaxy A34 5G - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a34-5g-open-box-281489?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,256,,,,,,,,ARS,,Awesome Graphite,False,{}
ferbi,ferbi,281489,Celular Samsung Galaxy A34 5G - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a34-5g-open-box-281489?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,128,,,,,,,,ARS,,Awesome Lime,False,{}
ferbi,ferbi,281489,Celular Samsung Galaxy A34 5G - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a34-5g-open-box-281489?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,256,,,,,,,,ARS,,Awesome Lime,False,{}
ferbi,ferbi,281489,Celular Samsung Galaxy A34 5G - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a34-5g-open-box-281489?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,128,,,,,,,,ARS,,Awesome Silver,False,{}
ferbi,ferbi,281489,Celular Samsung Galaxy A34 5G - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a34-5g-open-box-281489?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,256,,,,,,,,ARS,,Awesome Silver,False,{}
ferbi,ferbi,281489,Celular Samsung Galaxy A34 5G - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a34-5g-open-box-281489?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,128,,,,,,,,ARS,,Knox Black,False,{}
ferbi,ferbi,281489,Celular Samsung Galaxy A34 5G - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a34-5g-open-box-281489?category=38,,https://ferbi.com.ar/shop/category/celulares-38,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,256,,,,,,,,ARS,,Knox Black,False,{}
ferbi,ferbi,281490,Celular Samsung Galaxy A04 - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a04-open-box-281490?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,32,,,,,,,,ARS,,Blanco,False,{}
ferbi,ferbi,281490,Celular Samsung Galaxy A04 - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a04-open-box-281490?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,64,,,,,,,,ARS,,Blanco,False,{}
ferbi,ferbi,281490,Celular Samsung Galaxy A04 - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a04-open-box-281490?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,128,,,,,,,,ARS,,Blanco,False,{}
ferbi,ferbi,281490,Celular Samsung Galaxy A04 - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a04-open-box-281490?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,32,,,,,,,,ARS,,Negro,False,{}
ferbi,ferbi,281490,Celular Samsung Galaxy A04 - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a04-open-box-281490?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,64,,,,,,,,ARS,,Negro,False,{}
ferbi,ferbi,281490,Celular Samsung Galaxy A04 - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a04-open-box-281490?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,128,,,,,,,,ARS,,Negro,False,{}
ferbi,ferbi,281490,Celular Samsung Galaxy A04 - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a04-open-box-281490?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,32,,,,,,,,ARS,,Verde,False,{}
ferbi,ferbi,281490,Celular Samsung Galaxy A04 - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a04-open-box-281490?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,64,,,,,,,,ARS,,Verde,False,{}
ferbi,ferbi,281490,Celular Samsung Galaxy A04 - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a04-open-box-281490?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,128,,,,,,,,ARS,,Verde,False,{}
ferbi,ferbi,281533,Celular Samsung Galaxy A14 Lte 128Gb - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a14-lte-128gb-open-box-281533?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,,,,,,,,,ARS,,Black,False,{}
ferbi,ferbi,281533,Celular Samsung Galaxy A14 Lte 128Gb - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a14-lte-128gb-open-box-281533?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,,,,,,,,,ARS,,Light Green,False,{}
ferbi,ferbi,281533,Celular Samsung Galaxy A14 Lte 128Gb - OPEN BOX,https://ferbi.com.ar/shop/celular-samsung-galaxy-a14-lte-128gb-open-box-281533?page=2&category=38,,https://ferbi.com.ar/shop/category/celulares-38/page/2,2026-04-30T02:42:17.173269+00:00,,,,,,,,,,,,,,,,,,,,,ARS,,Silver,False,{}
